Date,CL=F,^DJI,^GSPC,^TNX,^VIX
2017-03-21,48.220001220703125,20905.859375,2373.469970703125,2.4730000495910645,11.34000015258789
2017-03-22,47.34000015258789,20668.009765625,2344.02001953125,2.436000108718872,12.470000267028809
2017-03-23,48.040000915527344,20661.30078125,2348.449951171875,2.3959999084472656,12.8100004196167
2017-03-24,47.70000076293945,20656.580078125,2345.9599609375,2.4179999828338623,13.119999885559082
2017-03-27,47.970001220703125,20596.720703125,2343.97998046875,2.4000000953674316,12.960000038146973
2017-03-28,47.72999954223633,20550.98046875,2341.590087890625,2.372999906539917,12.5
2017-03-29,48.369998931884766,20701.5,2358.570068359375,2.4089999198913574,11.529999732971191
2017-03-30,49.5099983215332,20659.3203125,2361.1298828125,2.385999917984009,11.420000076293945
2017-03-31,50.349998474121094,20728.490234375,2368.06005859375,2.4159998893737793,11.539999961853027
2017-04-03,50.599998474121094,20663.220703125,2362.719970703125,2.3959999084472656,12.369999885559082
2017-04-04,50.2400016784668,20650.2109375,2358.840087890625,2.3499999046325684,12.380000114440918
2017-04-05,51.029998779296875,20689.240234375,2360.159912109375,2.3499999046325684,11.789999961853027
2017-04-06,51.150001525878906,20648.150390625,2352.949951171875,2.3570001125335693,12.890000343322754
2017-04-07,51.70000076293945,20662.94921875,2357.489990234375,2.3429999351501465,12.390000343322754
2017-04-10,52.2400016784668,20656.099609375,2355.5400390625,2.372999906539917,12.869999885559082
2017-04-11,53.08000183105469,20658.01953125,2357.159912109375,2.3610000610351562,14.050000190734863
2017-04-12,53.400001525878906,20651.30078125,2353.780029296875,2.2980000972747803,15.069999694824219
2017-04-13,53.11000061035156,20591.859375,2344.929931640625,2.2960000038146973,15.770000457763672
2017-04-17,53.18000030517578,20453.25,2328.949951171875,2.2320001125335693,15.960000038146973
2017-04-18,52.650001525878906,20636.919921875,2349.010009765625,2.252000093460083,14.65999984741211
2017-04-19,52.40999984741211,20523.279296875,2342.18994140625,2.178999900817871,14.420000076293945
2017-04-20,50.439998626708984,20404.490234375,2338.169921875,2.2019999027252197,14.930000305175781
2017-04-21,50.27000045776367,20578.7109375,2355.840087890625,2.240999937057495,14.149999618530273
2017-04-24,49.619998931884766,20547.759765625,2348.68994140625,2.236999988555908,14.630000114440918
2017-04-25,49.22999954223633,20763.890625,2374.14990234375,2.2730000019073486,10.84000015258789
2017-04-26,49.560001373291016,20996.119140625,2388.610107421875,2.3269999027252197,10.760000228881836
2017-04-27,49.619998931884766,20975.08984375,2387.449951171875,2.311000108718872,10.850000381469727
2017-04-28,48.970001220703125,20981.330078125,2388.77001953125,2.2960000038146973,10.359999656677246
2017-05-01,49.33000183105469,20940.509765625,2384.199951171875,2.2820000648498535,10.819999694824219
2017-05-02,48.84000015258789,20913.4609375,2388.330078125,2.325000047683716,10.109999656677246
2017-05-03,47.65999984741211,20949.890625,2391.169921875,2.2960000038146973,10.59000015258789
2017-05-04,47.81999969482422,20957.900390625,2388.1298828125,2.309000015258789,10.680000305175781
2017-05-05,45.52000045776367,20951.470703125,2389.52001953125,2.3559999465942383,10.460000038146973
2017-05-08,46.220001220703125,21006.939453125,2399.2900390625,2.3519999980926514,10.569999694824219
2017-05-09,46.43000030517578,21012.279296875,2399.3798828125,2.375999927520752,9.770000457763672
2017-05-10,45.880001068115234,20975.779296875,2396.919921875,2.4070000648498535,9.960000038146973
2017-05-11,47.33000183105469,20943.109375,2399.6298828125,2.4140000343322754,10.210000038146973
2017-05-12,47.83000183105469,20919.419921875,2394.43994140625,2.4000000953674316,10.600000381469727
2017-05-15,47.84000015258789,20896.609375,2390.89990234375,2.3350000381469727,10.399999618530273
2017-05-16,48.849998474121094,20981.939453125,2402.320068359375,2.3380000591278076,10.420000076293945
2017-05-17,48.65999984741211,20979.75,2400.669921875,2.3289999961853027,10.649999618530273
2017-05-18,49.06999969482422,20606.9296875,2357.030029296875,2.2160000801086426,15.59000015258789
2017-05-19,49.349998474121094,20663.01953125,2365.719970703125,2.2330000400543213,14.65999984741211
2017-05-22,50.33000183105469,20804.83984375,2381.72998046875,2.244999885559082,12.039999961853027
2017-05-23,50.72999954223633,20894.830078125,2394.02001953125,2.253999948501587,10.930000305175781
2017-05-24,51.470001220703125,20937.91015625,2398.419921875,2.2850000858306885,10.720000267028809
2017-05-25,51.36000061035156,21012.419921875,2404.389892578125,2.2660000324249268,10.020000457763672
2017-05-26,48.900001525878906,21082.94921875,2415.070068359375,2.255000114440918,9.989999771118164
2017-05-30,49.79999923706055,21080.279296875,2415.820068359375,2.25,9.8100004196167
2017-05-31,49.65999984741211,21029.470703125,2412.909912109375,2.2170000076293945,10.380000114440918
2017-06-01,48.31999969482422,21008.650390625,2411.800048828125,2.196000099182129,10.40999984741211
2017-06-02,48.36000061035156,21144.1796875,2430.06005859375,2.2170000076293945,9.890000343322754
2017-06-05,47.65999984741211,21206.2890625,2439.070068359375,2.1589999198913574,9.75
2017-06-06,47.400001525878906,21184.0390625,2436.10009765625,2.181999921798706,10.069999694824219
2017-06-07,48.189998626708984,21136.23046875,2429.330078125,2.1470000743865967,10.449999809265137
2017-06-08,45.720001220703125,21173.689453125,2433.139892578125,2.177999973297119,10.390000343322754
2017-06-09,45.63999938964844,21182.529296875,2433.7900390625,2.194000005722046,10.15999984741211
2017-06-12,45.83000183105469,21271.970703125,2431.77001953125,2.1989998817443848,10.699999809265137
2017-06-13,46.08000183105469,21235.669921875,2429.389892578125,2.2130000591278076,11.460000038146973
2017-06-14,46.459999084472656,21328.470703125,2440.35009765625,2.2070000171661377,10.420000076293945
2017-06-15,44.72999954223633,21374.560546875,2437.919921875,2.138000011444092,10.640000343322754
2017-06-16,44.459999084472656,21359.900390625,2432.4599609375,2.1619999408721924,10.899999618530273
2017-06-19,44.7400016784668,21384.279296875,2433.14990234375,2.1570000648498535,10.380000114440918
2017-06-20,44.20000076293945,21528.990234375,2453.4599609375,2.190000057220459,10.369999885559082
2017-06-21,43.22999954223633,21467.140625,2437.030029296875,2.1530001163482666,10.859999656677246
2017-06-22,42.529998779296875,21410.029296875,2435.610107421875,2.1549999713897705,10.75
2017-06-23,42.7400016784668,21397.2890625,2434.5,2.1530001163482666,10.479999542236328
2017-06-26,43.0099983215332,21394.759765625,2438.300048828125,2.1440000534057617,10.020000457763672
2017-06-27,43.380001068115234,21409.55078125,2439.070068359375,2.13700008392334,9.899999618530273
2017-06-28,44.2400016784668,21310.66015625,2419.3798828125,2.197999954223633,11.0600004196167
2017-06-29,44.7400016784668,21454.609375,2440.68994140625,2.2209999561309814,10.029999732971191
2017-06-30,44.93000030517578,21287.029296875,2419.699951171875,2.2669999599456787,11.4399995803833
2017-07-03,46.040000915527344,21349.630859375,2423.409912109375,2.302000045776367,11.180000305175781
2017-07-05,47.06999969482422,21479.26953125,2429.010009765625,2.3459999561309814,11.220000267028809
2017-07-06,45.130001068115234,21478.169921875,2432.5400390625,2.3340001106262207,11.069999694824219
2017-07-07,45.52000045776367,21320.0390625,2409.75,2.369999885559082,12.539999961853027
2017-07-10,44.22999954223633,21414.33984375,2425.179931640625,2.3929998874664307,11.1899995803833
2017-07-11,44.400001525878906,21408.51953125,2427.429931640625,2.371000051498413,11.109999656677246
2017-07-12,45.040000915527344,21409.0703125,2425.530029296875,2.361999988555908,10.890000343322754
2017-07-13,45.4900016784668,21532.140625,2443.25,2.3269999027252197,10.300000190734863
2017-07-14,46.08000183105469,21553.08984375,2447.830078125,2.3480000495910645,9.899999618530273
2017-07-17,46.540000915527344,21637.740234375,2459.27001953125,2.319000005722046,9.510000228881836
2017-07-18,46.02000045776367,21629.720703125,2459.139892578125,2.309000015258789,9.819999694824219
2017-07-19,46.400001525878906,21574.73046875,2460.610107421875,2.263000011444092,9.890000343322754
2017-07-20,47.119998931884766,21640.75,2473.830078125,2.2679998874664307,9.789999961853027
2017-07-21,46.790000915527344,21611.779296875,2473.449951171875,2.2660000324249268,9.579999923706055
2017-07-24,45.77000045776367,21580.0703125,2472.5400390625,2.2320001125335693,9.359999656677246
2017-07-25,46.34000015258789,21513.169921875,2469.909912109375,2.253999948501587,9.430000305175781
2017-07-26,47.88999938964844,21613.4296875,2477.1298828125,2.3259999752044678,9.430000305175781
2017-07-27,48.75,21711.009765625,2477.830078125,2.2820000648498535,9.600000381469727
2017-07-28,49.040000915527344,21796.55078125,2475.419921875,2.309999942779541,10.109999656677246
2017-07-31,49.709999084472656,21830.310546875,2472.10009765625,2.2890000343322754,10.289999961853027
2017-08-01,50.16999816894531,21891.119140625,2470.300048828125,2.2920000553131104,10.260000228881836
2017-08-02,49.15999984741211,21963.919921875,2476.35009765625,2.250999927520752,10.09000015258789
2017-08-03,49.59000015258789,22016.240234375,2477.570068359375,2.26200008392334,10.279999732971191
2017-08-04,49.029998779296875,22026.099609375,2472.159912109375,2.2279999256134033,10.4399995803833
2017-08-07,49.58000183105469,22092.810546875,2476.830078125,2.2669999599456787,10.029999732971191
2017-08-08,49.38999938964844,22118.419921875,2480.909912109375,2.256999969482422,9.930000305175781
2017-08-09,49.16999816894531,22085.33984375,2474.919921875,2.2829999923706055,10.960000038146973
2017-08-10,49.560001373291016,22048.69921875,2474.02001953125,2.240999937057495,11.109999656677246
2017-08-11,48.59000015258789,21844.009765625,2438.2099609375,2.2119998931884766,16.040000915527344
2017-08-14,48.81999969482422,21858.3203125,2441.320068359375,2.188999891281128,15.510000228881836
2017-08-15,47.59000015258789,21993.7109375,2465.840087890625,2.2190001010894775,12.329999923706055
2017-08-16,47.54999923706055,21998.990234375,2464.610107421875,2.2660000324249268,12.039999961853027
2017-08-17,46.779998779296875,22024.869140625,2468.110107421875,2.2260000705718994,11.739999771118164
2017-08-18,47.09000015258789,21750.73046875,2430.010009765625,2.1989998817443848,15.550000190734863
2017-08-21,48.5099983215332,21674.509765625,2425.550048828125,2.194000005722046,14.260000228881836
2017-08-22,47.369998931884766,21703.75,2428.3701171875,2.180000066757202,13.1899995803833
2017-08-23,47.63999938964844,21899.890625,2452.510009765625,2.2149999141693115,11.350000381469727
2017-08-24,48.40999984741211,21812.08984375,2444.0400390625,2.1710000038146973,12.25
2017-08-25,47.43000030517578,21783.400390625,2438.969970703125,2.194000005722046,12.229999542236328
2017-08-28,47.869998931884766,21813.669921875,2443.050048828125,2.1689999103546143,11.279999732971191
2017-08-29,46.56999969482422,21808.400390625,2444.239990234375,2.1589999198913574,11.319999694824219
2017-08-30,46.439998626708984,21865.369140625,2446.300048828125,2.135999917984009,11.699999809265137
2017-08-31,45.959999084472656,21892.4296875,2457.590087890625,2.1429998874664307,11.220000267028809
2017-09-01,47.22999954223633,21948.099609375,2471.64990234375,2.121000051498413,10.59000015258789
2017-09-05,47.290000915527344,21987.560546875,2476.550048828125,2.1570000648498535,10.130000114440918
2017-09-06,48.65999984741211,21753.310546875,2457.85009765625,2.069999933242798,12.229999542236328
2017-09-07,49.15999984741211,21807.640625,2465.5400390625,2.1080000400543213,11.630000114440918
2017-09-08,49.09000015258789,21784.779296875,2465.10009765625,2.061000108718872,11.550000190734863
2017-09-11,47.47999954223633,21797.7890625,2461.429931640625,2.061000108718872,12.119999885559082
2017-09-12,48.06999969482422,22057.369140625,2488.110107421875,2.125,10.729999542236328
2017-09-13,48.22999954223633,22118.859375,2496.47998046875,2.1710000038146973,10.579999923706055
2017-09-14,49.29999923706055,22158.1796875,2498.3701171875,2.194999933242798,10.5
2017-09-15,49.88999938964844,22203.48046875,2495.6201171875,2.197000026702881,10.4399995803833
2017-09-18,49.88999938964844,22268.33984375,2500.22998046875,2.2019999027252197,10.170000076293945
2017-09-19,49.90999984741211,22331.349609375,2503.8701171875,2.2290000915527344,10.149999618530273
2017-09-20,49.47999954223633,22370.80078125,2506.64990234375,2.243000030517578,10.180000305175781
2017-09-21,50.40999984741211,22412.58984375,2508.239990234375,2.2769999504089355,9.779999732971191
2017-09-22,50.54999923706055,22359.23046875,2500.60009765625,2.2780001163482666,9.670000076293945
2017-09-25,50.65999984741211,22349.58984375,2502.219970703125,2.26200008392334,9.59000015258789
2017-09-26,52.220001220703125,22296.08984375,2496.659912109375,2.2200000286102295,10.210000038146973
2017-09-27,51.880001068115234,22284.3203125,2496.840087890625,2.2290000915527344,10.170000076293945
2017-09-28,52.13999938964844,22340.7109375,2507.0400390625,2.309000015258789,9.869999885559082
2017-09-29,51.560001373291016,22381.19921875,2510.06005859375,2.309000015258789,9.550000190734863
2017-10-02,51.66999816894531,22405.08984375,2519.360107421875,2.3259999752044678,9.510000228881836
2017-10-03,50.58000183105469,22557.599609375,2529.1201171875,2.3369998931884766,9.449999809265137
2017-10-04,50.41999816894531,22641.669921875,2534.580078125,2.3340001106262207,9.510000228881836
2017-10-05,49.97999954223633,22661.640625,2537.739990234375,2.3299999237060547,9.630000114440918
2017-10-06,50.790000915527344,22775.390625,2552.070068359375,2.3499999046325684,9.1899995803833
2017-10-09,49.290000915527344,22773.669921875,2549.330078125,2.369999885559082,9.649999618530273
2017-10-10,49.58000183105469,22761.0703125,2544.72998046875,2.3610000610351562,10.329999923706055
2017-10-11,50.91999816894531,22830.6796875,2550.639892578125,2.3450000286102295,10.079999923706055
2017-10-12,51.29999923706055,22872.890625,2555.239990234375,2.3450000286102295,9.850000381469727
2017-10-13,50.599998474121094,22841.009765625,2550.929931640625,2.322999954223633,9.90999984741211
2017-10-16,51.45000076293945,22871.720703125,2553.169921875,2.2799999713897705,9.609999656677246
2017-10-17,51.869998931884766,22956.9609375,2557.639892578125,2.306999921798706,9.90999984741211
2017-10-18,51.880001068115234,22997.439453125,2559.360107421875,2.2980000972747803,10.3100004196167
2017-10-19,52.040000915527344,23157.599609375,2561.260009765625,2.3389999866485596,10.069999694824219
2017-10-20,51.290000915527344,23163.0390625,2562.10009765625,2.321000099182129,10.050000190734863
2017-10-23,51.470001220703125,23328.630859375,2575.2099609375,2.38100004196167,9.970000267028809
2017-10-24,51.900001525878906,23273.9609375,2564.97998046875,2.375999927520752,11.069999694824219
2017-10-25,52.470001220703125,23441.759765625,2569.1298828125,2.4059998989105225,11.15999984741211
2017-10-26,52.18000030517578,23329.4609375,2557.14990234375,2.444000005722046,11.229999542236328
2017-10-27,52.63999938964844,23400.859375,2560.39990234375,2.4519999027252197,11.300000190734863
2017-10-30,53.900001525878906,23434.189453125,2581.070068359375,2.427999973297119,9.800000190734863
2017-10-31,54.150001525878906,23348.740234375,2572.830078125,2.369999885559082,10.5
2017-11-01,54.380001068115234,23377.240234375,2575.260009765625,2.375999927520752,10.180000305175781
2017-11-02,54.29999923706055,23435.009765625,2579.360107421875,2.375999927520752,10.199999809265137
2017-11-03,54.540000915527344,23516.259765625,2579.85009765625,2.3469998836517334,9.930000305175781
2017-11-06,55.63999938964844,23539.189453125,2587.840087890625,2.3429999351501465,9.140000343322754
2017-11-07,57.349998474121094,23548.419921875,2591.1298828125,2.319999933242798,9.399999618530273
2017-11-08,57.20000076293945,23557.23046875,2590.639892578125,2.306999921798706,9.890000343322754
2017-11-09,56.810001373291016,23563.359375,2594.3798828125,2.325000047683716,9.779999732971191
2017-11-10,57.16999816894531,23461.939453125,2584.6201171875,2.3310000896453857,10.5
2017-11-13,56.7400016784668,23422.2109375,2582.300048828125,2.4000000953674316,11.289999961853027
2017-11-14,56.7599983215332,23439.69921875,2584.840087890625,2.4000000953674316,11.5
2017-11-15,55.70000076293945,23409.470703125,2578.8701171875,2.38100004196167,11.59000015258789
2017-11-16,55.33000183105469,23271.279296875,2564.6201171875,2.3350000381469727,13.130000114440918
2017-11-17,55.13999938964844,23458.359375,2585.639892578125,2.3610000610351562,11.760000228881836
2017-11-20,56.54999923706055,23358.240234375,2578.85009765625,2.3540000915527344,11.430000305175781
2017-11-21,56.09000015258789,23430.330078125,2582.139892578125,2.371999979019165,10.649999618530273
2017-11-22,56.83000183105469,23590.830078125,2599.030029296875,2.36299991607666,9.729999542236328
2017-11-24,58.02000045776367,23526.1796875,2597.080078125,2.322000026702881,9.880000114440918
2017-11-27,58.95000076293945,23557.990234375,2602.419921875,2.3399999141693115,9.670000076293945
2017-11-28,58.11000061035156,23580.779296875,2601.419921875,2.328000068664551,9.869999885559082
2017-11-29,57.9900016784668,23836.7109375,2627.0400390625,2.3380000591278076,10.029999732971191
2017-11-30,57.29999923706055,23940.6796875,2626.070068359375,2.375999927520752,10.699999809265137
2017-12-01,57.400001525878906,24272.349609375,2647.580078125,2.4170000553131104,11.279999732971191
2017-12-04,58.36000061035156,24231.58984375,2642.219970703125,2.361999988555908,11.430000305175781
2017-12-05,57.470001220703125,24290.05078125,2639.43994140625,2.378999948501587,11.680000305175781
2017-12-06,57.619998931884766,24180.640625,2629.570068359375,2.3559999465942383,11.329999923706055
2017-12-07,55.959999084472656,24140.91015625,2629.27001953125,2.3299999237060547,11.020000457763672
2017-12-08,56.689998626708984,24211.48046875,2636.97998046875,2.375999927520752,10.15999984741211
2017-12-11,57.36000061035156,24329.16015625,2651.5,2.382999897003174,9.579999923706055
2017-12-12,57.9900016784668,24386.029296875,2659.989990234375,2.384999990463257,9.34000015258789
2017-12-13,57.13999938964844,24504.80078125,2664.110107421875,2.4030001163482666,9.920000076293945
2017-12-14,56.599998474121094,24585.4296875,2662.85009765625,2.3489999771118164,10.180000305175781
2017-12-15,57.040000915527344,24508.66015625,2652.010009765625,2.3459999561309814,10.489999771118164
2017-12-18,57.29999923706055,24651.740234375,2675.81005859375,2.3550000190734863,9.420000076293945
2017-12-19,57.15999984741211,24792.19921875,2690.159912109375,2.3919999599456787,9.529999732971191
2017-12-20,57.459999084472656,24754.75,2681.469970703125,2.4630000591278076,10.029999732971191
2017-12-21,58.09000015258789,24726.650390625,2679.25,2.496999979019165,9.720000267028809
2017-12-22,58.36000061035156,24782.2890625,2684.570068359375,2.4809999465942383,9.619999885559082
2017-12-26,58.470001220703125,24754.060546875,2683.340087890625,2.484999895095825,9.899999618530273
2017-12-27,59.970001220703125,24746.2109375,2680.5,2.4670000076293945,10.25
2017-12-28,59.63999938964844,24774.30078125,2682.6201171875,2.4140000343322754,10.470000267028809
2017-12-29,59.84000015258789,24837.509765625,2687.5400390625,2.431999921798706,10.180000305175781
2018-01-02,60.41999816894531,24719.220703125,2673.610107421875,2.4049999713897705,11.039999961853027
2018-01-03,60.369998931884766,24824.009765625,2695.81005859375,2.4649999141693115,9.770000457763672
2018-01-04,61.630001068115234,24922.6796875,2713.06005859375,2.447000026702881,9.149999618530273
2018-01-05,62.0099983215332,25075.130859375,2723.989990234375,2.453000068664551,9.220000267028809
2018-01-08,61.439998626708984,25295.869140625,2743.14990234375,2.4760000705718994,9.220000267028809
2018-01-09,61.72999954223633,25283.0,2747.7099609375,2.4800000190734863,9.520000457763672
2018-01-10,62.959999084472656,25385.80078125,2751.2900390625,2.5460000038146973,10.079999923706055
2018-01-11,63.56999969482422,25369.130859375,2748.22998046875,2.549999952316284,9.819999694824219
2018-01-12,63.79999923706055,25574.73046875,2767.56005859375,2.5309998989105225,9.880000114440918
2018-01-16,64.30000305175781,25803.189453125,2786.239990234375,2.552000045776367,10.15999984741211
2018-01-17,63.72999954223633,25792.859375,2776.419921875,2.5439999103546143,11.65999984741211
2018-01-18,63.970001220703125,26115.650390625,2802.56005859375,2.578000068664551,11.90999984741211
2018-01-19,63.95000076293945,26017.810546875,2798.030029296875,2.6110000610351562,12.220000267028809
2018-01-22,63.369998931884766,26071.720703125,2810.300048828125,2.63700008392334,11.270000457763672
2018-01-23,63.4900016784668,26214.599609375,2832.969970703125,2.6649999618530273,11.029999732971191
2018-01-24,64.47000122070312,26210.810546875,2839.1298828125,2.624000072479248,11.100000381469727
2018-01-25,65.61000061035156,26252.119140625,2837.5400390625,2.6540000438690186,11.470000267028809
2018-01-26,65.51000213623047,26392.7890625,2839.25,2.621000051498413,11.579999923706055
2018-01-29,66.13999938964844,26616.7109375,2872.8701171875,2.6619999408721924,11.079999923706055
2018-01-30,65.55999755859375,26439.48046875,2853.530029296875,2.6989998817443848,13.84000015258789
2018-01-31,64.5,26076.890625,2822.429931640625,2.7260000705718994,14.789999961853027
2018-02-01,64.7300033569336,26149.390625,2823.81005859375,2.7200000286102295,13.539999961853027
2018-02-02,65.80000305175781,26186.7109375,2821.97998046875,2.7730000019073486,13.470000267028809
2018-02-05,65.44999694824219,25520.9609375,2762.1298828125,2.8540000915527344,17.309999465942383
2018-02-06,64.1500015258789,24345.75,2648.93994140625,2.7939999103546143,37.31999969482422
2018-02-07,63.38999938964844,24912.76953125,2695.139892578125,2.7679998874664307,29.979999542236328
2018-02-08,61.790000915527344,24893.349609375,2681.659912109375,2.8440001010894775,27.729999542236328
2018-02-09,61.150001525878906,23860.4609375,2581.0,2.8510000705718994,33.459999084472656
2018-02-12,59.20000076293945,24190.900390625,2619.550048828125,2.8289999961853027,29.059999465942383
2018-02-13,59.290000915527344,24601.26953125,2656.0,2.8570001125335693,25.610000610351562
2018-02-14,59.189998626708984,24640.44921875,2662.93994140625,2.8399999141693115,24.969999313354492
2018-02-15,60.599998474121094,24893.490234375,2698.6298828125,2.9130001068115234,19.260000228881836
2018-02-16,61.34000015258789,25200.369140625,2731.199951171875,2.8910000324249268,19.1299991607666
2018-02-20,61.68000030517578,25219.380859375,2732.219970703125,2.877000093460083,19.459999084472656
2018-02-21,61.900001525878906,24964.75,2716.260009765625,2.8929998874664307,20.600000381469727
2018-02-22,61.68000030517578,24797.779296875,2701.330078125,2.943000078201294,20.020000457763672
2018-02-23,62.77000045776367,24962.48046875,2703.9599609375,2.9170000553131104,18.719999313354492
2018-02-26,63.54999923706055,25309.990234375,2747.300048828125,2.871000051498413,16.489999771118164
2018-02-27,63.90999984741211,25709.26953125,2779.60009765625,2.8589999675750732,15.800000190734863
2018-02-28,63.0099983215332,25410.029296875,2744.280029296875,2.9079999923706055,18.59000015258789
2018-03-01,61.63999938964844,25029.19921875,2713.830078125,2.868000030517578,19.850000381469727
2018-03-02,60.9900016784668,24608.98046875,2677.669921875,2.803999900817871,22.469999313354492
2018-03-05,61.25,24538.060546875,2691.25,2.8570001125335693,19.59000015258789
2018-03-06,62.56999969482422,24874.759765625,2720.93994140625,2.88100004196167,18.729999542236328
2018-03-07,62.599998474121094,24884.119140625,2728.1201171875,2.877000093460083,18.360000610351562
2018-03-08,61.150001525878906,24801.359375,2726.800048828125,2.882999897003174,17.760000228881836
2018-03-09,60.119998931884766,24895.2109375,2738.969970703125,2.865999937057495,16.540000915527344
2018-03-12,62.040000915527344,25335.740234375,2786.570068359375,2.8940000534057617,14.640000343322754
2018-03-13,61.36000061035156,25178.609375,2783.02001953125,2.869999885559082,15.779999732971191
2018-03-14,60.709999084472656,25007.029296875,2765.31005859375,2.8480000495910645,16.350000381469727
2018-03-15,60.959999084472656,24758.119140625,2749.47998046875,2.816999912261963,17.229999542236328
2018-03-16,61.189998626708984,24873.66015625,2747.330078125,2.8259999752044678,16.59000015258789
2018-03-19,62.34000015258789,24946.509765625,2752.010009765625,2.8480000495910645,15.800000190734863
2018-03-20,62.060001373291016,24610.91015625,2712.919921875,2.8450000286102295,19.020000457763672
2018-03-21,63.400001525878906,24727.26953125,2716.93994140625,2.878999948501587,18.200000762939453
2018-03-22,65.16999816894531,24682.310546875,2711.929931640625,2.9070000648498535,17.860000610351562
2018-03-23,64.30000305175781,23957.890625,2643.68994140625,2.8320000171661377,23.34000015258789
2018-03-26,65.87999725341797,23533.19921875,2588.260009765625,2.8299999237060547,24.8700008392334
2018-03-27,65.55000305175781,24202.599609375,2658.550048828125,2.8429999351501465,21.030000686645508
2018-03-28,65.25,23857.7109375,2612.6201171875,2.7860000133514404,22.5
2018-03-29,64.37999725341797,23848.419921875,2605.0,2.7750000953674316,22.8700008392334
2018-04-02,64.94000244140625,24103.109375,2640.8701171875,2.740999937057495,19.969999313354492
2018-04-03,63.0099983215332,23644.189453125,2581.8798828125,2.7320001125335693,23.6200008392334
2018-04-04,63.5099983215332,24033.359375,2614.449951171875,2.7839999198913574,21.100000381469727
2018-04-05,63.369998931884766,24264.30078125,2644.68994140625,2.7880001068115234,20.059999465942383
2018-04-06,63.540000915527344,24505.220703125,2662.840087890625,2.8320000171661377,18.940000534057617
2018-04-09,62.060001373291016,23932.759765625,2604.469970703125,2.7750000953674316,21.489999771118164
2018-04-10,63.41999816894531,23979.099609375,2613.159912109375,2.7860000133514404,21.770000457763672
2018-04-11,65.51000213623047,24408.0,2656.8701171875,2.796999931335449,20.469999313354492
2018-04-12,66.81999969482422,24189.44921875,2642.18994140625,2.7899999618530273,20.239999771118164
2018-04-13,67.06999969482422,24483.05078125,2663.989990234375,2.8340001106262207,18.489999771118164
2018-04-16,67.38999938964844,24360.140625,2656.300048828125,2.8289999961853027,17.40999984741211
2018-04-17,66.22000122070312,24573.0390625,2677.840087890625,2.8320000171661377,16.559999465942383
2018-04-18,66.5199966430664,24786.630859375,2706.389892578125,2.813999891281128,15.25
2018-04-19,68.47000122070312,24748.0703125,2708.639892578125,2.867000102996826,15.600000381469727
2018-04-20,68.29000091552734,24664.890625,2693.1298828125,2.9140000343322754,15.960000038146973
2018-04-23,68.37999725341797,24462.939453125,2670.139892578125,2.9509999752044678,16.8799991607666
2018-04-24,68.63999938964844,24448.689453125,2670.2900390625,2.9730000495910645,16.34000015258789
2018-04-25,67.69999694824219,24024.130859375,2634.56005859375,2.9830000400543213,18.020000457763672
2018-04-26,68.05000305175781,24083.830078125,2639.39990234375,3.0239999294281006,17.84000015258789
2018-04-27,68.19000244140625,24322.33984375,2666.93994140625,2.990000009536743,16.239999771118164
2018-04-30,68.0999984741211,24311.189453125,2669.909912109375,2.9570000171661377,15.40999984741211
2018-05-01,68.56999969482422,24163.150390625,2648.050048828125,2.936000108718872,15.930000305175781
2018-05-02,67.25,24099.05078125,2654.800048828125,2.9760000705718994,15.489999771118164
2018-05-03,67.93000030517578,23924.98046875,2635.669921875,2.9639999866485596,15.970000267028809
2018-05-04,68.43000030517578,23930.150390625,2629.72998046875,2.946000099182129,15.899999618530273
2018-05-07,69.72000122070312,24262.509765625,2663.419921875,2.944000005722046,14.770000457763672
2018-05-08,70.7300033569336,24357.3203125,2672.6298828125,2.950000047683716,14.75
2018-05-09,69.05999755859375,24360.2109375,2671.919921875,2.9690001010894775,14.710000038146973
2018-05-10,71.13999938964844,24542.5390625,2697.7900390625,3.003999948501587,13.420000076293945
2018-05-11,71.36000061035156,24739.529296875,2723.070068359375,2.9709999561309814,13.229999542236328
2018-05-14,70.69999694824219,24831.169921875,2727.719970703125,2.9709999561309814,12.649999618530273
2018-05-15,70.95999908447266,24899.41015625,2730.1298828125,2.994999885559082,12.930000305175781
2018-05-16,71.30999755859375,24706.41015625,2711.449951171875,3.0799999237060547,14.630000114440918
2018-05-17,71.48999786376953,24768.9296875,2722.4599609375,3.0950000286102295,13.420000076293945
2018-05-18,71.48999786376953,24713.98046875,2720.1298828125,3.1089999675750732,13.430000305175781
2018-05-21,71.27999877929688,24715.08984375,2712.969970703125,3.066999912261963,13.420000076293945
2018-05-22,72.23999786376953,25013.2890625,2733.010009765625,3.065000057220459,13.079999923706055
2018-05-23,72.12999725341797,24834.41015625,2724.43994140625,3.065000057220459,13.220000267028809
2018-05-24,71.83999633789062,24886.810546875,2733.2900390625,3.003000020980835,12.579999923706055
2018-05-25,70.70999908447266,24811.759765625,2727.760009765625,2.9809999465942383,12.529999732971191
2018-05-29,67.87999725341797,24753.08984375,2721.330078125,2.930999994277954,13.220000267028809
2018-05-30,66.7300033569336,24361.44921875,2689.860107421875,2.7679998874664307,17.020000457763672
2018-05-31,68.20999908447266,24667.779296875,2724.010009765625,2.8420000076293945,14.9399995803833
2018-06-01,67.04000091552734,24415.83984375,2705.27001953125,2.822000026702881,15.430000305175781
