permno,ticker,start,ending,namedt,nameendt
92602,PM,2008-03-31,2024-12-31,2012-05-07,2024-12-31
92611,V,2009-12-21,2024-12-31,2008-04-25,2011-06-12
92611,V,2009-12-21,2024-12-31,2011-06-13,2016-07-21
92611,V,2009-12-21,2024-12-31,2016-07-22,2017-01-10
92611,V,2009-12-21,2024-12-31,2017-01-11,2020-11-26
92611,V,2009-12-21,2024-12-31,2020-11-27,2024-12-31
92614,AWK,2016-03-04,2024-12-31,2009-04-21,2024-12-31
92655,UNH,1994-07-01,2024-12-31,1994-07-01,2000-04-26
92655,UNH,1994-07-01,2024-12-31,2000-04-27,2002-01-01
92655,UNH,1994-07-01,2024-12-31,2002-01-02,2004-06-09
92655,UNH,1994-07-01,2024-12-31,2004-06-10,2024-12-31
93002,AVGO,2014-05-08,2024-12-31,2009-08-06,2016-01-31
93002,AVGO,2014-05-08,2024-12-31,2016-02-01,2018-04-04
93002,AVGO,2014-05-08,2024-12-31,2018-04-05,2020-02-10
93002,AVGO,2014-05-08,2024-12-31,2020-02-11,2020-03-15
93002,AVGO,2014-05-08,2024-12-31,2020-03-16,2024-12-31
93089,VRSK,2015-10-08,2024-12-31,2015-06-02,2017-05-02
93089,VRSK,2015-10-08,2024-12-31,2017-05-03,2018-02-20
93089,VRSK,2015-10-08,2024-12-31,2018-02-21,2024-12-31
93096,DG,2012-12-03,2024-12-31,2011-06-14,2014-03-13
93096,DG,2012-12-03,2024-12-31,2014-03-14,2020-02-10
93096,DG,2012-12-03,2024-12-31,2020-02-11,2024-03-11
93096,DG,2012-12-03,2024-12-31,2024-03-12,2024-12-31
93132,FTNT,2018-10-11,2024-12-31,2009-11-18,2019-08-01
93132,FTNT,2018-10-11,2024-12-31,2019-08-02,2024-12-31
93246,GNRC,2021-03-22,2024-12-31,2010-02-11,2024-12-31
93429,CBOE,2017-03-01,2024-12-31,2010-06-15,2017-10-17
93429,CBOE,2017-03-01,2024-12-31,2017-10-18,2018-09-16
93429,CBOE,2017-03-01,2024-12-31,2018-09-17,2021-03-28
93429,CBOE,2017-03-01,2024-12-31,2021-03-29,2023-03-26
93429,CBOE,2017-03-01,2024-12-31,2023-03-27,2023-08-10
93429,CBOE,2017-03-01,2024-12-31,2023-08-11,2024-06-20
93429,CBOE,2017-03-01,2024-12-31,2024-06-21,2024-12-31
93436,TSLA,2020-12-21,2024-12-31,2017-02-02,2023-04-02
93436,TSLA,2020-12-21,2024-12-31,2023-04-03,2024-06-19
93436,TSLA,2020-12-21,2024-12-31,2024-06-20,2024-12-31
